cik	companyname	adsh	date	tag	label	value	report	datatype
1378992	BERRY GLOBAL GROUP, INC.	0001140361-21-038583	20210930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Share-based compensation	-8000000.0000	https://www.sec.gov/Archives/edgar/data/1378992/000114036121038583/R53.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20210930	IncomeTaxExpenseBenefit	Income taxes	0.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal tax benefit	0.1720	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
936528	WASHINGTON FEDERAL INC	0000936528-21-000122	20200930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other differences	-0.0200	https://www.sec.gov/Archives/edgar/data/936528/000093652821000122/R85.htm	percent	
897723	SANMINA CORP	0000897723-21-000028	20210930	TaxEffectOnReleaseOfForeignTaxReserves	Release of foreign tax reserves	-0.1443	https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/R68.htm	percent	
785786	PLEXUS CORP	0000785786-21-000082	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.1380	https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/R59.htm	percent	
857005	PTC INC.	0001564590-21-057806	20210930	EffectiveIncomeTaxRateReconciliationPermanentDomesticItemsPercent	U.S. permanent items	0.0500	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	percent	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20210930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Effect of Research Credits and FDII/Domestic Production Activities	0.0160	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.6600	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20190930	IncomeTaxExpenseBenefit	Income Tax Provision	7175000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20190930	EffectiveIncomeTaxRateReconciliationSharebasedCompensationAmount	Share based compensation	-777000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20210930	EffectiveIncomeTaxRateReconciliationAdjustmentAndResolutionOfFederalStateAndForeignTaxUncertainties	Adjustment and resolution of federal, state and foreign tax uncertainties	0.0010	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20190930	IncomeTaxReconciliationGlobalIntangibleLowTaxedIncomeTax	Global Intangible Low Taxed Income ("GILTI") tax	-1119000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20210930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefit	-0.0230	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20210930	GILTIFDIIandBEAT	GILTI, FDII and BEAT	-4958000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	28668000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20210930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Non-United States taxes	-0.0380	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
859737	HOLOGIC INC	0000859737-21-000023	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseRestructuringCharges	Internal restructuring	0.0000	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	EffectiveIncomeTaxRateReconciliationTaxBenefitOfOtherComprehensiveIncomeAmount	Tax benefits of other comprehensive income	-154000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
1584509	ARAMARK	0001584509-21-000256	20200930	EffectiveIncomeTaxRateReconciliationDispositionOfBusiness	Divestiture of HCT	0.0000	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20190930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	0.0760	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20190930	IncomeTaxReconciliationTaxCredits	Tax credits	14902000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.2060	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal income tax statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20190930	IncomeTaxExpenseBenefit	Total provision	23948000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20210930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income tax rate, net of federal tax benefit	0.0280	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20210930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost	Share-based compensation	0.0240	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
1048695	F5, INC.	0001048695-21-000044	20190930	IncomeTaxReconciliationOtherReconcilingItems	Other	688000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20210930	IncomeTaxReconciliationRepatriationOfForeignEarnings	Other taxes including repatriation of foreign earnings and GILTI	5500000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	EffectiveIncomeTaxRateReconciliationTaxRateChangePercent	Effective Income Tax Rate Reconciliation, Tax Rate Change, Percent	-0.0140	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
1581280	TWIST BIOSCIENCE CORP	0001104659-21-142700	20190930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Research and development credit benefit	0.0100	https://www.sec.gov/Archives/edgar/data/1581280/000110465921142700/R61.htm	percent	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20210930	IncomeTaxReconciliationNondeductibleExpenseOther	Contingent consideration	1212000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20200930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	13633000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
859737	HOLOGIC INC	0000859737-21-000023	20210930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax (benefit) provision at federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/859737/000085973721000023/R83.htm	percent	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal tax benefit	204000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20190930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	U.S. Federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20210930	IncomeTaxExpenseBenefit	Provision (benefit) for income taxes	5408000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20210930	EffectiveIncomeTaxReconciliationGlobalIntangibleLowTaxedIncomeTaxRate	Global Intangible Low Taxed Income tax, rate	0.0890	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20210930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Income taxes at federal statutory rates	15545000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20210930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal tax benefit	-0.0190	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
1732845	WESTROCK CO	0001564590-21-057778	20210930	BrazilianNetWorthDeduction	Brazilian net worth deduction	-0.0070	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1177648	ENANTA PHARMACEUTICALS INC	0000950170-21-004895	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	-0.0080	https://www.sec.gov/Archives/edgar/data/1177648/000095017021004895/R66.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	-2000000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20210930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Deferred rate change	-0.0100	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment	Meals and entertainment	-0.0020	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings	Other taxes including repatriation of foreign earnings, percent	0.0650	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
1584509	ARAMARK	0001584509-21-000256	20200930	EffectiveIncomeTaxRateReconciliationDispositionOfAssets	Canada Defined Benefit Pension Plan Termination	0.0000	https://www.sec.gov/Archives/edgar/data/1584509/000158450921000256/R95.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0020	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20210930	EffectiveIncomeTaxRateReconciliationImpairmentOfSubsidiaries	Impairment of subsidiaries	35000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20210930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	0.0090	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20210930	EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes	Adjustment of prior year accruals	-0.0010	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20190930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	Foreign	48812000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	monetary	
2969	AIR PRODUCTS & CHEMICALS INC /DE/	0000002969-21-000055	20190930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes, net of federal benefit	0.0100	https://www.sec.gov/Archives/edgar/data/2969/000000296921000055/R128.htm	percent	
108312	WOODWARD, INC.	0001564590-21-057773	20210930	EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxesAndTaxSettlements	Adjustments of prior period tax items	0.0040	https://www.sec.gov/Archives/edgar/data/108312/000156459021057773/R119.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment	Meals and entertainment	267000.0000	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	monetary	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20210930	EffectiveIncomeTaxRateContinuingOperations	Total, rate	0.2110	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20190930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Effect of foreign taxes	-0.0060	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
936528	WASHINGTON FEDERAL INC	0000936528-21-000122	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/936528/000093652821000122/R85.htm	percent	
1782754	AZEK CO INC.	0001564590-21-057997	20210930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Income tax benefit / federal statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20190930	EffectiveIncomeTaxReconciliationForeignDerivedIntangibleIncomeTaxAmount	Foreign-Derived Intangible Income tax	-294000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
814547	FAIR ISAAC CORP	0000814547-21-000019	20200930	IncomeTaxExpenseBenefit	Total provision	20589000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20190930	IncomeTaxReconciliationTaxContingenciesStateAndLocal	Deferred rate change	-88000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	monetary	
731802	ATMOS ENERGY CORP	0000731802-21-000040	20200930	IncomeTaxReconciliationDeductionsDividends	Common stock dividends deductible for tax reporting	1419000.0000	https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/R92.htm	monetary	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Federal income tax statutory rate	0.2100	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
1024478	ROCKWELL AUTOMATION, INC	0001024478-21-000083	20210930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-0.0170	https://www.sec.gov/Archives/edgar/data/1024478/000102447821000083/R102.htm	percent	
897723	SANMINA CORP	0000897723-21-000028	20210930	TaxEffectofRestructuringTransaction	Discrete charge for restructuring transaction	0.0000	https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/R68.htm	percent	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	EffectiveIncomeTaxRateReconciliationValuationAllowancePercent	Effective Income Tax Rate Reconciliation, Valuation Allowance, Percent	-0.0220	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20210930	EffectiveIncomeTaxRateReconciliationTaxCreditsForeign	Effect of foreign operations	0.0010	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	percent	
823277	CHS INC	0000823277-21-000044	20190831	EffectiveIncomeTaxRateReconciliationIntercompanyTransferOfAssets	Intercompany transfer of business assets	0.0000	https://www.sec.gov/Archives/edgar/data/823277/000082327721000044/R73.htm	percent	
1048695	F5, INC.	0001048695-21-000044	20190930	IncomeTaxExpenseBenefit	Income taxes (benefit)	113377000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20210930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Statutory income tax amount	1890000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20190930	IncomeTaxExpenseBenefit	(Benefit)/provision for income taxes	1700000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20210930	IncomeTaxReconciliationTaxCredits	Tax Credits	1600000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
